	word	emotion	association
5493	broccoli	sadness	1
5494	slough	sadness	1
5495	fado	sadness	1
5496	consideration	sadness	1
5497	pitch a fit	sadness	1
5498	walking slowly	sadness	1
5499	injured	sadness	1
5500	destiny	sadness	1
5501	upset	sadness	1
5502	bewail	sadness	1
5503	supplant	sadness	1
5504	offended	sadness	1
5505	fettle	sadness	1
5506	overcloud	sadness	1
5507	heartbroken	sadness	1
5508	hopeless	sadness	1
5509	work someone/yourself up	sadness	1
5510	banausic	sadness	1
5511	singing the blues	sadness	1
5512	unseeing	sadness	1
5513	I fear (that)/so/not	sadness	1
5514	guiding light	sadness	1
5515	up to date	sadness	1
5516	guilt	sadness	1
5517	break down	sadness	1
5518	hullabaloo	sadness	1
5519	you	sadness	1
5520	somberly	sadness	1
5521	disconcert	sadness	1
5522	nevermore	sadness	1
5523	uninterested	sadness	1
5524	get (something) off one's chest	sadness	1
5525	rasp leaf	sadness	1
5526	convey	sadness	1
5527	prodigal son	sadness	1
5528	strong nerves	sadness	1
5529	alack and alas	sadness	1
5530	jaw-fallen	sadness	1
5531	moodiness	sadness	1
5532	bring	sadness	1
5533	in bits	sadness	1
5534	put sb's nose out of joint	sadness	1
5535	conscience-stricken	sadness	1
5536	without apology	sadness	1
5537	omission	sadness	1
5538	butthurt	sadness	1
5539	lose your head	sadness	1
5540	light box	sadness	1
5541	hide your face	sadness	1
5542	touch/strike/hit a (raw) nerve	sadness	1
5543	unmerry	sadness	1
5544	blues	sadness	1
5545	feeling sorry for someone	sadness	1
5546	gloom	sadness	1
5547	torch song	sadness	1
5548	disorganize	sadness	1
5549	flattened	sadness	1
5550	inauspicious	sadness	1
5551	detain	sadness	1
5552	strong emotion	sadness	1
5553	in the past	sadness	1
5554	Alas.	sadness	1
5555	turn down the offer	sadness	1
5556	someone’s heart sinks	sadness	1
5557	bliss	sadness	1
5558	gently	sadness	1
5559	embarrassment	sadness	1
5560	dyspeptic	sadness	1
5561	pit	sadness	1
5562	mean no harm	sadness	1
5563	bad	sadness	1
5564	awaken	sadness	1
5565	bad mannered	sadness	1
5566	upset butt welding	sadness	1
5567	buyer's remorse	sadness	1
5568	chasten	sadness	1
5569	get someone down	sadness	1
5570	heart	sadness	1
5571	kick off	sadness	1
5572	one common emotion	sadness	1
5573	seductive	sadness	1
5574	pleased	sadness	1
5575	disorder	sadness	1
5576	flasher	sadness	1
5577	sostenuto pedal	sadness	1
5578	injudicious	sadness	1
5579	replica	sadness	1
5580	regret letter	sadness	1
5581	snap out of sth	sadness	1
5582	intrinsic quality	sadness	1
5583	be unhappy	sadness	1
5584	unstable	sadness	1
5585	shake someone up	sadness	1
5586	Delhi belly	sadness	1
5587	black humour	sadness	1
5588	get on top of someone	sadness	1
5589	clumsy	sadness	1
5590	sorriness	sadness	1
5591	on the rebound	sadness	1
5592	what's eating sb?	sadness	1
5593	put on/wear a hair shirt	sadness	1
5594	snivel	sadness	1
5595	friendship	sadness	1
5596	quarrelsome	sadness	1
5597	froth	sadness	1
5598	touch/hit a raw nerve	sadness	1
5599	disastrous	sadness	1
5600	sandbox tree	sadness	1
5601	take pity on someone	sadness	1
5602	sadful	sadness	1
5603	snap out of it	sadness	1
5604	take something in good part	sadness	1
5605	out of your mind	sadness	1
5606	mite	sadness	1
5607	good and bad	sadness	1
5608	unsuccessful	sadness	1
5609	writing material	sadness	1
5610	one thing after another	sadness	1
5611	apprehensive	sadness	1
5612	unworried	joy	1
5613	national	joy	1
5614	rejected	sadness	1
5615	pensive	sadness	1
5616	buskin	sadness	1
5617	a monkey on someone's back	sadness	1
5618	Gunn, Thom	sadness	1
5619	wounded	sadness	1
5620	blue-devilled	sadness	1
5621	Isopoda	sadness	1
5622	threnody	sadness	1
5623	down in the dumps	sadness	1
5624	forfoughen	sadness	1
5625	ambivalent	sadness	1
5626	get in a lather	sadness	1
5627	factive	sadness	1
5628	nondepressed	sadness	1
5629	resurrect	sadness	1
5630	poor health	sadness	1
5631	mountain juniper	sadness	1
5632	(down) in the dumps	sadness	1
5633	tragedize	sadness	1
5634	harmonium	sadness	1
5635	cabin fever	sadness	1
5636	gnash one's teeth	sadness	1
5637	blindly	sadness	1
5638	take something in your stride	sadness	1
5639	highest point	sadness	1
5640	accustomed	sadness	1
5641	get bent out of shape	sadness	1
5642	work well together	sadness	1
5643	walk off (somewhere)	sadness	1
5644	contemptible	sadness	1
5645	jack	sadness	1
5646	omphalodes	sadness	1
5647	OK	sadness	1
5648	gut	sadness	1
5649	quick thinking	sadness	1
5650	woe is me	sadness	1
5651	infamous	sadness	1
5652	nevertheless	sadness	1
5653	maintain one's cool/composure	sadness	1
5654	emptiness	sadness	1
5655	forthink	sadness	1
5656	fig leaf	sadness	1
5657	stuffing	sadness	1
5658	dishonorable	sadness	1
5659	confused	sadness	1
5660	bolter	sadness	1
5661	morosely	sadness	1
5662	easy to understand	sadness	1
5663	kick/whip/stir up a storm	sadness	1
5664	proverbial	sadness	1
5665	spare	sadness	1
5666	nebbish	sadness	1
5667	suffix	sadness	1
5668	doom	sadness	1
5669	heavy-hearted	sadness	1
5670	diplomat	sadness	1
5671	cow	sadness	1
5672	tragic flaw	sadness	1
5673	sink	sadness	1
5674	wake from sleep	sadness	1
5675	bring someone down	sadness	1
5676	highstrung	sadness	1
5677	downward	sadness	1
5678	nervous breakdown	sadness	1
5679	dialog	sadness	1
5680	a knight in shining armour	sadness	1
5681	heavily	sadness	1
5682	get sb down	sadness	1
5683	hangnail	sadness	1
5684	like crap	sadness	1
5685	menacing	sadness	1
5686	turn sb's stomach	sadness	1
5687	mutinous	sadness	1
5688	Prozac	sadness	1
5689	space-bar	sadness	1
5690	to add insult to injury	sadness	1
5691	fucked up	sadness	1
5692	fiasco	sadness	1
5693	sick and tired of something/sick to death of something/sick to the back teeth of something	sadness	1
5694	fossa	sadness	1
5695	breastbeating	sadness	1
5696	shake sb up	sadness	1
5697	act out	sadness	1
5698	response	sadness	1
5699	batter	sadness	1
5700	touch	sadness	1
5701	intensifier	sadness	1
5702	goad	sadness	1
5703	seasickness	sadness	1
5704	double touch	sadness	1
5705	coo	sadness	1
5706	thinking outside the box	sadness	1
5707	fur fly	sadness	1
5708	unsatisfactory	sadness	1
5709	be hurting	sadness	1
5710	Deirdre	sadness	1
5711	reassured	sadness	1
5712	eat one's heart out	sadness	1
5713	contumelious	sadness	1
5714	Vojvodina	sadness	1
5715	messed up	sadness	1
5716	Raoult's law	sadness	1
5717	talked	sadness	1
5718	mishappy	sadness	1
5719	intense joy	sadness	1
5720	discordant	sadness	1
5721	harmony	sadness	1
5722	be browned off	sadness	1
5723	holding back	sadness	1
5724	empty nest syndrome	sadness	1
5725	weigh on	sadness	1
5726	regretfully	sadness	1
5727	comforter	sadness	1
5728	be ashamed of someone	sadness	1
5729	good-tempered	sadness	1
5730	take comfort in	sadness	1
5731	a sore loser	sadness	1
5732	ruffians	sadness	1
5733	tawdry	sadness	1
5734	void	sadness	1
5735	heartbeat	sadness	1
5736	cruel	sadness	1
5737	rue the day	sadness	1
5738	stagnation	sadness	1
5739	chip on one's shoulder	sadness	1
5740	emotional blackmail	sadness	1
5741	dusky	sadness	1
5742	dernful	sadness	1
5743	toss	sadness	1
5744	regrettingly	sadness	1
5745	apology tour	sadness	1
5746	concern	sadness	1
5747	thank you	sadness	1
5748	admit	sadness	1
5749	unaffected	sadness	1
5750	un-	sadness	1
5751	discombobulate	sadness	1
5752	touching	sadness	1
5753	overfish	sadness	1
5754	fuss	sadness	1
5755	in the middle of	sadness	1
5756	shell–shocked	sadness	1
5757	depressant	sadness	1
5758	jaded	sadness	1
5759	mindful	sadness	1
5760	cut someone to the bone/heart/quick	sadness	1
5761	discomfortable	sadness	1
5762	go through the roof	sadness	1
5763	up in arms	sadness	1
5764	regretted	sadness	1
5765	break finger	sadness	1
5766	appear	sadness	1
5767	humility	sadness	1
5768	can’t bring yourself to do something	sadness	1
5769	crummy	sadness	1
5770	soul-sick	sadness	1
5771	have/throw/pitch a tantrum	sadness	1
5772	one after the other	sadness	1
5773	devoid	sadness	1
5774	neither	sadness	1
5775	folly	sadness	1
5776	Zonitidae	sadness	1
5777	abomination	sadness	1
5778	unpleasant	sadness	1
5779	casualty	sadness	1
5780	lopolith	sadness	1
5781	falling apart	sadness	1
5782	psychological state	sadness	1
5783	worthlessness	sadness	1
5784	beat one's breast	sadness	1
5785	mask	sadness	1
5786	not belonging	sadness	1
5787	chill out	sadness	1
5788	unasked	sadness	1
5789	angsty	sadness	1
5790	sinister	sadness	1
5791	fence sb in	sadness	1
5792	whemmel	sadness	1
5793	no offence	sadness	1
5794	fazed	sadness	1
5795	unfortunate	sadness	1
5796	shame on (someone)	sadness	1
5797	cool off	sadness	1
5798	opprobrious	sadness	1
5799	dumpish	sadness	1
5800	staying	sadness	1
5801	dereliction	sadness	1
5802	discretion	sadness	1
5803	villainous	sadness	1
5804	croak	sadness	1
5805	infallible evidence	sadness	1
5806	in low spirits	sadness	1
5807	a sore point/spot/subject	sadness	1
5808	shadow	sadness	1
5809	tragicalness	sadness	1
5810	alack	sadness	1
5811	hygiene factor	sadness	1
5812	someone would turn in their grave	sadness	1
5813	duck	sadness	1
5814	effeminate	sadness	1
5815	the pit of your stomach	sadness	1
5816	introspective	sadness	1
5817	fight	sadness	1
5818	ugly	sadness	1
5819	whiny	sadness	1
5820	(that's) too bad	sadness	1
5821	honky-tonk	sadness	1
5822	atonement	sadness	1
5823	tweak	sadness	1
5824	equable	sadness	1
5825	at peace	sadness	1
5826	kitschy	sadness	1
5827	reasons	sadness	1
5828	unsubstantiated information	sadness	1
5829	weigh on sb/sth	sadness	1
5830	furred	sadness	1
5831	corrugate	sadness	1
5832	annoy	sadness	1
5833	regretless	sadness	1
5834	feeling	sadness	1
5835	low–spirited	sadness	1
5836	prefix	sadness	1
5837	submerged	sadness	1
5838	wellaway	sadness	1
5839	scar	sadness	1
5840	(all) hot and bothered	sadness	1
5841	Coronopus	sadness	1
5842	chapfallen	sadness	1
5843	impenitent	sadness	1
5844	unimpressed	sadness	1
5845	prediction	sadness	1
5846	lovesick	sadness	1
5847	I’m sorry	sadness	1
5848	dour	sadness	1
5849	disgorge	sadness	1
5850	the vapours	sadness	1
5851	upset yourself	sadness	1
5852	droopy	sadness	1
5853	unreason	sadness	1
5854	tragédie lyrique	sadness	1
5855	selected	sadness	1
5856	moanful	sadness	1
5857	now, now	sadness	1
5858	half-crazed	sadness	1
5859	first rate	sadness	1
5860	furring	sadness	1
5861	depressingly	sadness	1
5862	commentary	sadness	1
5863	ticklish	sadness	1
5864	diplomacy	sadness	1
5865	sore loser	sadness	1
5866	hardwood floors	sadness	1
5867	comfort eating	sadness	1
5868	wish you had never been born	sadness	1
5869	stir–crazy	sadness	1
5870	turn over	sadness	1
5871	give someone the pip	sadness	1
5872	tasteless	sadness	1
5873	offending	sadness	1
5874	commiseration	sadness	1
5875	Sorry Day	sadness	1
5876	keel	sadness	1
5877	get your knickers in a twist	sadness	1
5878	edgy	sadness	1
5879	exsculptate	sadness	1
5880	sombre	sadness	1
5881	worse	sadness	1
5882	draw comfort	sadness	1
5883	rock bottom	sadness	1
5884	very bad	sadness	1
5885	enigma	sadness	1
5886	atone for sth	sadness	1
5887	fit to be tied	sadness	1
5888	sob story	sadness	1
5889	bum someone out	sadness	1
5890	loon	sadness	1
5891	ecstasy	sadness	1
5892	mean no offense	sadness	1
5893	crusty	sadness	1
5894	hit/strike/touch a nerve	sadness	1
5895	be slap	sadness	1
5896	collapse	sadness	1
5897	plaster ceiling panel	sadness	1
5898	saddish	sadness	1
5899	chlorpromazine	sadness	1
5900	the sulks	sadness	1
5901	knock someone for six/knock someone sideways	sadness	1
5902	hacked off	sadness	1
5903	discreditable	sadness	1
5904	equally	sadness	1
5905	denial	sadness	1
5906	absent	sadness	1
5907	feel for	sadness	1
5908	consistently	sadness	1
5909	baleful	sadness	1
5910	blow a fuse	sadness	1
5911	Depression	sadness	1
5912	ruffle (someone's) feathers	sadness	1
5913	understatement	sadness	1
5914	mop	sadness	1
5915	pockmark	sadness	1
5916	break it/the news to sb	sadness	1
5917	inconsolable	sadness	1
5918	touched	sadness	1
5919	sentiment	sadness	1
5920	runaway	sadness	1
5921	throw a wobbly	sadness	1
5922	innocent	sadness	1
5923	with much excitement/sadness/enthusiasm etc	sadness	1
5924	pine for	sadness	1
5925	numbness	sadness	1
5926	tear jerking	sadness	1
5927	tribal emblem	sadness	1
5928	this vale of tears	sadness	1
5929	screwed up	sadness	1
5930	lonesome	sadness	1
5931	muscle scar	sadness	1
5932	get under someone’s skin	sadness	1
5933	important	sadness	1
5934	suicidal	sadness	1
5935	flab	sadness	1
5936	harrowing	sadness	1
5937	have the hide of an elephant/rhinoceros	sadness	1
5938	pull yourself together	sadness	1
5939	incision	sadness	1
5940	soul–sick	sadness	1
5941	chopfallen	sadness	1
5942	misty	sadness	1
5943	crappy	sadness	1
5944	pudendous	sadness	1
5945	outraged	sadness	1
5946	relinquishment	sadness	1
5947	windup	sadness	1
5948	happy-sad	sadness	1
5949	self-soothe	sadness	1
5950	brooding	sadness	1
5951	impish	sadness	1
5952	too close for comfort	sadness	1
5953	slope	sadness	1
5954	emotionful	sadness	1
5955	foxy	sadness	1
5956	rise above sth	sadness	1
5957	revolutionary	sadness	1
5958	sympathize	sadness	1
5959	be jumping up and down	sadness	1
5960	apologise	sadness	1
5961	go into hysterics	sadness	1
5962	Gath	sadness	1
5963	seasonal affective disorder	sadness	1
5964	misfortune	sadness	1
5965	sabot	sadness	1
5966	capsize	sadness	1
5967	cyclamen	sadness	1
5968	unfulfilling	sadness	1
5969	unforthcoming	sadness	1
5970	empathize	sadness	1
5971	Hippurites	sadness	1
5972	coup	sadness	1
5973	hoary cress	sadness	1
5974	reactant	sadness	1
5975	pump priming	sadness	1
5976	pessimistic	sadness	1
5977	unhappily	sadness	1
5978	weed	sadness	1
5979	tear sb apart	sadness	1
5980	bad temper	sadness	1
5981	hiding something	sadness	1
5982	discontented	sadness	1
5983	shameful	sadness	1
5984	wretchedness	sadness	1
5985	dead man's handle	sadness	1
5986	like a bull in a china shop	sadness	1
5987	atrabilious	sadness	1
5988	resentful	sadness	1
5989	in all innocence	sadness	1
5990	wind up	sadness	1
5991	haywire	sadness	1
5992	be sorry to say	sadness	1
5993	unhinge	sadness	1
5994	funereal	sadness	1
5995	or else	sadness	1
5996	unappreciative	sadness	1
5997	fearful	sadness	1
5998	take offense	sadness	1
5999	drive someone mad	sadness	1
6000	ignominious	sadness	1
6001	if you don't mind me saying/asking	sadness	1
6002	sepulchral	sadness	1
6003	umbilicus	sadness	1
6004	bad luck	sadness	1
6005	resentment	sadness	1
6006	what’s eating someone?	sadness	1
6007	all too often	sadness	1
6008	conversion	sadness	1
6009	emotion	sadness	1
6010	teach	sadness	1
6011	bad feeling	sadness	1
6012	dumps	sadness	1
6013	disenfranchise	sadness	1
6014	in a lather	sadness	1
6015	I hate to say/admit	sadness	1
6016	while	sadness	1
6017	alone	sadness	1
6018	lose love one	sadness	1
6019	shakeout	sadness	1
6020	haze	sadness	1
6021	ecocatastrophe	sadness	1
6022	sob	sadness	1
6023	I wasn’t thinking/I didn’t think	sadness	1
6024	matter-of-fact	sadness	1
6025	eat away at sb	sadness	1
6026	underwhelmed	sadness	1
6027	nightmarish	sadness	1
6028	very different	sadness	1
6029	thick-skinned	sadness	1
6030	desire	sadness	1
6031	be green with envy	sadness	1
6032	rot	sadness	1
6033	mesto	sadness	1
6034	infelicity	sadness	1
6035	knoll	sadness	1
6036	devastated	sadness	1
6037	throw sb off balance	sadness	1
6038	down	sadness	1
6039	beside oneself	sadness	1
6040	food and drink	sadness	1
6041	wanting more	sadness	1
6042	something difficult	sadness	1
6043	affect	sadness	1
6044	resent	sadness	1
6045	crook	sadness	1
6046	plangent	sadness	1
6047	inured	sadness	1
6048	be frustrate	sadness	1
6049	stolid	sadness	1
6050	good loser	sadness	1
6051	out of sorts	sadness	1
6052	dejected	sadness	1
6053	grey	sadness	1
6054	elevator	sadness	1
6055	down in dump	sadness	1
6056	tea and sympathy	sadness	1
6057	inglorious	sadness	1
6058	heartbreaker	sadness	1
6059	tooshie	sadness	1
6060	wind sb up	sadness	1
6061	lie heavy on someone	sadness	1
6062	lay it on the line	sadness	1
6063	lot	sadness	1
6064	renunciation	sadness	1
6065	complain	sadness	1
6066	cicatrix	sadness	1
6067	turn the other cheek	sadness	1
6068	maudlin	sadness	1
6069	quint	sadness	1
6070	take offence (at something)	sadness	1
6071	umbilicated	sadness	1
6072	rave	sadness	1
6073	put in place	sadness	1
6074	go mad	sadness	1
6075	to someone's disappointment	sadness	1
6076	increasingly	sadness	1
6077	hole	sadness	1
6078	dern	sadness	1
6079	upend	sadness	1
6080	cockatoo	sadness	1
6081	indicate assent	sadness	1
6082	groan	sadness	1
6083	Cixiidae	sadness	1
6084	unregretting	sadness	1
6085	SAD	sadness	1
6086	postnatal depression	sadness	1
6087	surge	sadness	1
6088	Aeschylean	sadness	1
6089	excite	sadness	1
6090	take sth out on sb	sadness	1
6091	collar	sadness	1
6092	lurk	sadness	1
6093	tetchy	sadness	1
6094	touch a nerve	sadness	1
6095	melancholy	sadness	1
6096	step on someone’s toes	sadness	1
6097	pull-down	sadness	1
6098	tale of woe	sadness	1
6099	tump	sadness	1
6100	let down	sadness	1
6101	heartbreakingly	sadness	1
6102	groove	sadness	1
6103	deeply	sadness	1
6104	have nerves of steel	sadness	1
6105	blighter	sadness	1
6106	beside yourself	sadness	1
6107	dainty	sadness	1
6108	dumka	sadness	1
6109	bleeder	sadness	1
6110	outspoken	sadness	1
6111	mixed up	sadness	1
6112	make a federal case out of	sadness	1
6113	ruffle someone's feathers	sadness	1
6114	perplexed	sadness	1
6115	blockbusting	sadness	1
6116	moody	sadness	1
6117	pillaloo	sadness	1
6118	ready to eat	sadness	1
6119	apology	sadness	1
6120	have your knife into sb	sadness	1
6121	saddle head	sadness	1
6122	water-pocket	sadness	1
6123	tearjerker	sadness	1
6124	transcendentalist	sadness	1
6125	expiate	sadness	1
6126	be out of sorts	sadness	1
6127	put together	sadness	1
6128	mishap	sadness	1
6129	pardon me for (doing) something	sadness	1
6130	come on	sadness	1
6131	flustered	sadness	1
6132	testy	sadness	1
6133	highest in temperature	sadness	1
6134	lose friend	sadness	1
6135	lineated	sadness	1
6136	real	sadness	1
6137	be frighten	sadness	1
6138	stink	sadness	1
6139	furious	sadness	1
6140	joyless	sadness	1
6141	keep one's cool/composure	sadness	1
6142	imbitter	sadness	1
6143	upcast	sadness	1
6144	weeper	sadness	1
6145	chin up!	sadness	1
6146	anxiety	sadness	1
6147	excuse/pardon my French!	sadness	1
6148	break up	sadness	1
6149	hit the roof	sadness	1
6150	Alfieri	sadness	1
6151	drop/lower/let down your guard	sadness	1
6152	tragedy victim	sadness	1
6153	meek	sadness	1
6154	under the weather	sadness	1
6155	terminal	sadness	1
6156	scyllarian	sadness	1
6157	comfort food	sadness	1
6158	unsympathetic	sadness	1
6159	town	sadness	1
6160	spare someone’s feelings	sadness	1
6161	unfriendly	sadness	1
6162	shattered	sadness	1
6163	a dog's life	sadness	1
6164	flighty	sadness	1
6165	go into conniptions	sadness	1
6166	don/wear sackcloth and ashes	sadness	1
6167	kitsch	sadness	1
6168	adamant	sadness	1
6169	displease	sadness	1
6170	lose patience	sadness	1
6171	unstrung	sadness	1
6172	sorryish	sadness	1
6173	Sorry Book	sadness	1
6174	unmoved	sadness	1
6175	ache	sadness	1
6176	Proetus	sadness	1
6177	put	sadness	1
6178	gutter	sadness	1
6179	light relief	sadness	1
6180	crabby	sadness	1
6181	microaggression	sadness	1
6182	key-tail	sadness	1
6183	abandon to	sadness	1
6184	take heart	sadness	1
6185	terminal disease	sadness	1
6186	drive someone crazy	sadness	1
6187	take over	sadness	1
6188	bluesy	sadness	1
6189	disturbed	sadness	1
6190	strong	sadness	1
6191	grumble	sadness	1
6192	frustration	sadness	1
6193	blood vessel	sadness	1
6194	apologetic	sadness	1
6195	requisition	sadness	1
6196	gratitude	sadness	1
6197	despair	sadness	1
6198	notwithstanding even though	sadness	1
6199	flat	sadness	1
6200	hat	sadness	1
6201	antecedent	sadness	1
6202	topography	sadness	1
6203	planorbiform	sadness	1
6204	intonation	sadness	1
6205	faint	sadness	1
6206	terminally	sadness	1
6207	indecorum	sadness	1
6208	flagitious	sadness	1
6209	anguish	sadness	1
6210	homesick	sadness	1
6211	repine	sadness	1
6212	rift block	sadness	1
6213	dishonor	sadness	1
6214	error	sadness	1
6215	envy	sadness	1
6216	reproachful	sadness	1
